cik,fyear,datadate,log_at,leverage,roa,xrdint,tobinq,refer_tobins_q,form_date,Supplier & Manufacturing Collaboration,Customer & Community Engagement,Strategic & Joint Partnerships,IP & Technology Licensing,Industry-Academia & Research Collaboration,Technology & Platform Ecosystems,Open Innovation & Ecosystem Strategy,Marketing & Commercialization Cooperation,OIP
0000317788,2023,2024-03-31,6.763353589608416,0.06343900917346397,-0.4855096240497262,0.09482386134232834,1.061949511287751,0.7623296439217137,2023-05-25,0.0,0.0,0.0,0.0,0.0,0.008141112618724558,0.0,0.031207598371777476,0.06784260515603799
0000088941,2021,2022-01-31,7.030778781596269,0.13680740571097108,0.11111749730969103,0.1820441372261312,4.377510608703957,4.199860908594928,2021-03-24,0.015988372093023256,0.030523255813953487,0.0,0.0,0.0,0.02180232558139535,0.0,0.0,0.09156976744186046
0000089800,2024,2024-12-31,10.0703823937515,0.24011323341485916,0.11346191278149675,0.0093635619914217,4.443131506055195,4.159066272860372,2024-02-20,0.023977433004231313,0.0380818053596615,0.0,0.0,0.0,0.0,0.0,0.018335684062059238,0.09026798307475317
0000091419,2023,2024-04-30,9.917079758555563,0.16017303205630942,0.03669779073380784,0.005985450472239274,1.2220848143160843,1.0237638368921311,2023-06-20,0.030065359477124184,0.006535947712418301,0.006535947712418301,0.0,0.0,0.0,0.006535947712418301,0.030065359477124184,0.05359477124183006
0000088941,2023,2024-01-31,7.2252885866409295,0.12920104678122055,-0.7949349765420551,0.1944285774058064,2.1539805275398822,1.9491717107011177,2023-03-30,0.007246376811594203,0.017391304347826087,0.0,0.0,0.0,0.011594202898550725,0.0,0.017391304347826087,0.05652173913043478
0000089800,2022,2022-12-31,10.025439663286875,0.18030450562096131,0.08940869257324953,0.005371817920613822,3.58196605647517,3.2820191688058773,2022-02-17,0.0,0.019971469329529243,0.0,0.0,0.0,0.0,0.0,0.03138373751783167,0.06276747503566334
0000088941,2024,2025-01-31,7.257893706367165,0.10422232931998558,-0.11407039141414141,0.17223608345771646,4.68807150748557,4.476128542681278,2024-03-28,0.007215007215007215,0.030303030303030304,0.0,0.0,0.0,0.007215007215007215,0.0,0.01875901875901876,0.06349206349206349
0000091767,2024,2024-12-31,9.434106929181914,0.2481066599295319,0.013107751249421361,0.004325864182514619,1.2009777906408725,0.9715069568644819,2024-02-28,0.030913978494623656,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0228494623655914,0.05779569892473118
0000091767,2022,2022-12-31,8.861199830153705,0.2992577563399093,0.06613369743681359,0.003950505777714045,1.5466133201189858,1.340370256942495,2022-02-28,0.021828103683492497,0.0,0.015006821282401092,0.0,0.0,0.0,0.0,0.008185538881309686,0.05184174624829468
0000091767,2023,2023-12-31,8.880718597268176,0.32190223050554945,0.0660403002965674,0.004311403097049111,1.4228365923211164,1.2341723678270042,2023-02-28,0.033738191632928474,0.0,0.0,0.0,0.0,0.02564102564102564,0.006747638326585695,0.02564102564102564,0.07692307692307693
0000732717,2023,2023-12-31,12.91671587370687,0.36700732078809023,0.03537562030167543,0.007762131645782199,1.0013832700830345,0.6839312973517419,2023-02-13,0.0,0.007989347536617843,0.006657789613848202,0.0,0.0,0.0,0.0,0.0,0.03062583222370173
0000732717,2024,2024-12-31,12.886121921820942,0.37938677034916857,0.027730847655112148,0.007776057291469579,1.1093482165427626,0.7797746405096315,2024-02-23,0.0,0.008,0.025333333333333333,0.0,0.0,0.0,0.0,0.0,0.02666666666666667
0000743238,2022,2022-12-31,6.363857070197471,0.21385540612009696,0.06297880550784608,0.024355278473787784,2.038874243945969,1.727677219409421,2022-02-24,0.008264462809917356,0.01652892561983471,0.0,0.0,0.0,0.0,0.0,0.0371900826446281,0.06611570247933884
0000743238,2023,2023-12-31,6.2729694551028565,0.24387179298517686,0.01225547072063149,0.028466287393578236,1.315096642008569,1.0405617216521492,2023-02-23,0.008356545961002786,0.019498607242339833,0.0,0.0,0.0,0.0,0.0,0.019498607242339833,0.054317548746518104
0000743238,2024,2024-12-31,6.3434374537754605,0.21480163446728603,-0.004914302995351192,0.020544938516918288,1.2841374035601003,1.0290121459767767,2024-02-22,0.008379888268156424,0.03212290502793296,0.0,0.0,0.0,0.0,0.0,0.0223463687150838,0.07960893854748603
0000310354,2023,2023-06-30,6.932378620880667,0.1602159759358941,0.13561134478583392,0.022945108386660987,2.0284772408625376,1.8233616182194081,2022-08-05,0.015514809590973202,0.023977433004231313,0.06346967559943582,0.015514809590973202,0.0,0.0,0.007052186177715092,0.02679830747531735,0.11283497884344147
0001018963,2022,2022-12-31,8.39967012196571,0.34845690120568645,0.029444844340471475,0.004240215502009125,1.6012758187871152,1.2547759132625516,2022-02-25,0.0,0.0,0.0,0.042492917847025496,0.0,0.049575070821529746,0.024079320113314446,0.025495750708215296,0.11898016997167139
0001018963,2023,2023-12-31,8.514208742375278,0.3341758440151652,0.08240556859441134,0.00494736970683629,1.8603013239453572,1.594509257587611,2023-02-24,0.018258426966292134,0.0,0.0,0.02247191011235955,0.0,0.0449438202247191,0.04073033707865169,0.02247191011235955,0.11235955056179775
0001018963,2024,2024-12-31,8.562281273232163,0.3397124612855122,0.07031698084349787,0.004483184159806495,2.113971720261538,1.8501205406645507,2024-02-23,0.0,0.0,0.0,0.0,0.0,0.049315068493150684,0.0,0.02054794520547945,0.0684931506849315
0000097476,2022,2022-12-31,10.211229572115677,0.26857058845150145,0.321571654353659,0.0800887959325606,5.966086668871982,5.838325430955269,2022-02-04,0.00878293601003764,0.012547051442910916,0.0,0.0,0.0,0.0,0.0,0.006273525721455458,0.03889585947302384
0000097476,2023,2023-12-31,10.384307474215714,0.32700630641770745,0.2012489180165698,0.10105879405867335,5.267687028564363,5.154480647953506,2023-02-03,0.015056461731493099,0.012547051442910916,0.00878293601003764,0.0,0.0,0.0,0.033877038895859475,0.006273525721455458,0.08782936010037641
0000097476,2024,2024-12-31,10.477541464459218,0.34168802275479454,0.13514883550649132,0.11800323035200161,5.334636571010166,5.215540003942662,2024-02-02,0.013853904282115869,0.012594458438287154,0.020151133501259445,0.0,0.0,0.0,0.0,0.0,0.06926952141057935
0001811074,2022,2022-12-31,6.776993760996277,0.10029666285628319,0.5087169644882138,0.0,20.680619675482976,20.563703989049802,2022-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.04473684210526316
0000730263,2022,2022-07-31,8.91033359474178,0.16983485175480137,0.1535885159713677,0.00238782520339199,1.1249879740263808,0.8591019166505133,2021-09-28,0.007894736842105263,0.0,0.0,0.0,0.0,0.011842105263157895,0.0,0.0,0.03289473684210526
0000737758,2023,2023-10-31,8.200919582104222,0.21046565869988748,0.09047004911780039,0.037481624185047975,2.88891367889581,2.62266226710205,2022-12-22,0.020527859237536656,0.008797653958944282,0.017595307917888565,0.0,0.0,0.0,0.0,0.0,0.11290322580645161
0000860731,2023,2023-12-31,8.450340100393877,0.044638452674481785,0.035478074858077226,0.05462739789840122,4.152650015620113,3.929888833127382,2023-02-22,0.0,0.03012912482065997,0.0,0.0,0.0,0.0,0.0,0.020086083213773313,0.0703012912482066
0000737758,2024,2024-10-31,8.18389989660104,0.21192921737188788,0.11691972758736183,0.03706784713371499,2.8462003349335716,2.5699638829965386,2023-12-20,0.029644268774703556,0.0,0.011857707509881422,0.0,0.0,0.0,0.0,0.009881422924901186,0.14031620553359683
0000099302,2024,2025-03-31,5.953871708248079,0.19304489126315405,0.03767761562861786,0.0,2.055690189543196,1.950211036179856,2024-05-28,0.0,0.05508474576271186,0.0,0.0,0.0,0.0,0.009887005649717515,0.0,0.07062146892655367
0000100493,2022,2022-09-30,10.5138236135709,0.2496401510007876,0.08793894788300155,0.0020248994469393546,1.106564188913935,0.8840281361179761,2021-11-15,0.00794912559618442,0.05564387917329094,0.0,0.0,0.00794912559618442,0.014308426073131956,0.0,0.011128775834658187,0.13195548489666137
0000100493,2023,2023-09-30,10.498222246109226,0.2807646685608673,-0.017875368955339165,0.002147136094414322,0.9922606272930402,0.7726528923340046,2022-11-14,0.007861635220125786,0.0110062893081761,0.0,0.0,0.0,0.007861635220125786,0.0,0.0220125786163522,0.11006289308176101
0000099302,2022,2023-03-31,5.276833226301031,0.224471133952153,0.054600534357774504,0.0,3.9447229360047817,3.78273503312916,2022-06-09,0.0,0.07496463932107496,0.0,0.0,0.0,0.0,0.0,0.0,0.07072135785007072
0000099302,2023,2024-03-31,5.661403713447695,0.19393709659470287,0.0474592421544625,0.0,3.6421682686957486,3.5001279768528826,2023-06-06,0.0,0.060906515580736544,0.0,0.0,0.0,0.0,0.0,0.0,0.06373937677053824
0000860731,2022,2022-12-31,8.452636963455236,0.04773951197429202,0.03503848708147792,0.05529273593762385,3.3140394869925163,3.0971067861041592,2022-02-23,0.0,0.008559201141226819,0.03138373751783167,0.012838801711840228,0.0,0.0,0.007132667617689016,0.012838801711840228,0.0884450784593438
0000100493,2024,2024-09-30,10.521372248595526,0.2736388140161725,0.0215633423180593,0.0019847592037911645,1.07248948787062,0.8540258760107817,2023-11-13,0.01636904761904762,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.022321428571428572,0.10416666666666667
0000860731,2024,2024-12-31,8.552563231002232,0.03768483295897791,0.05077707303936378,0.053700299225347185,5.1286249093873275,4.905995252909499,2024-02-21,0.013177159590043924,0.027818448023426062,0.020497803806734993,0.008784773060029283,0.0,0.0,0.017569546120058566,0.03513909224011713,0.10395314787701318
0000731766,2024,2024-12-31,12.605781216525958,0.035379746411066185,0.04829387350055988,0.0,2.2078359785166857,1.8096068097546585,2024-02-28,0.0,0.12936046511627908,0.0,0.0,0.0,0.00872093023255814,0.0,0.0,0.14825581395348839
0000101829,2022,2022-12-31,11.975803769273375,0.10700347467015812,0.03271351596333971,0.039622599444363936,1.4642898378487261,1.1445572363782859,2022-02-11,0.0,0.0,0.0,0.07496251874062969,0.07496251874062969,0.08695652173913043,0.0,0.019490254872563718,0.0944527736131934
0000352915,2022,2022-12-31,9.510014353208298,0.4722854016855257,0.050066665737871746,0.0,1.2950066213691405,1.1280134380816393,2022-02-24,0.0,0.058902275769745646,0.0,0.0,0.0,0.0,0.0,0.0,0.06827309236947791
0000750004,2022,2022-12-31,8.701013624333928,0.04210351139956731,0.6115826260609086,0.08322236059091612,1.6942253286736562,1.544449991679148,2022-03-01,0.0,0.0,0.009446693657219974,0.009446693657219974,0.0,0.0,0.0,0.006747638326585695,0.048582995951417005
0000750004,2023,2023-12-31,8.62191350218664,0.05187319884726225,0.029358789625360232,0.07563285009006575,2.1932456772334294,2.0392471181556195,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022397891963109356,0.04743083003952569
0000750004,2024,2024-12-31,8.598035579260339,0.06087437742114001,0.06198118428334256,0.07898047011529978,2.253030806124331,2.0929127467256965,2024-02-27,0.0,0.009358288770053475,0.0,0.0,0.0,0.009358288770053475,0.0,0.02540106951871658,0.06283422459893048
0000103145,2022,2022-12-31,7.028363652942038,0.11855168886607935,0.14797422049437015,0.14866423863778697,1.338614214183337,1.1269597219600012,2022-02-18,0.013477088948787063,0.025606469002695417,0.0,0.006738544474393531,0.0,0.006738544474393531,0.0,0.018867924528301886,0.07142857142857142
0000102729,2024,2024-12-31,8.11071917453073,0.22098924555521787,0.10458316166021817,0.014374595489377312,2.3662578664325102,2.111878238015214,2024-02-28,0.008438818565400843,0.007032348804500703,0.008438818565400843,0.008438818565400843,0.0,0.0379746835443038,0.0,0.03938115330520394,0.08016877637130802
0000103145,2024,2024-12-31,7.13215963514777,0.11209218450003476,0.05889689567641464,0.16005640248806768,1.6010180755958285,1.4679587432495163,2024-02-16,0.018309859154929577,0.009859154929577466,0.0,0.0,0.0,0.02535211267605634,0.0,0.018309859154929577,0.059154929577464786
0000103730,2022,2022-12-31,8.259885898885258,0.32637487120546,0.11092821833723825,0.022946790779197215,1.2551226817306158,0.9496752036460593,2022-02-23,0.011428571428571429,0.0,0.0,0.0,0.0,0.04857142857142857,0.03,0.02142857142857143,0.10285714285714286
0000103730,2023,2023-12-31,8.352300387683742,0.3352596261771735,0.07637402849061174,0.028829291794298027,1.2596833786839996,1.0022225639475055,2023-02-22,0.022857142857142857,0.0,0.0,0.0,0.012857142857142857,0.02142857142857143,0.0,0.008571428571428572,0.08714285714285715
0000103730,2024,2024-12-31,8.321347636219055,0.4047224606246728,-0.007577792179231936,0.04007875485852499,1.065921148146202,0.8088853566403353,2024-02-16,0.04,0.0,0.008571428571428572,0.008571428571428572,0.0,0.024285714285714285,0.0,0.008571428571428572,0.09857142857142857
0000103145,2023,2023-12-31,7.113989469465242,0.1162174410780438,-0.024708695641561185,0.15643807181460923,1.8759129435063597,1.6756722517800464,2023-02-22,0.0,0.020604395604395604,0.0,0.0,0.0,0.0,0.0,0.03021978021978022,0.07005494505494506
0000105132,2024,2024-08-31,6.107109743658366,0.1661192012275103,0.1550956598424636,0.013455599213760683,8.417380583869106,8.15976607822483,2023-10-23,0.0,0.0,0.0,0.07470511140235911,0.0,0.0,0.0,0.007863695937090432,0.10484927916120576
0000104169,2022,2023-01-31,12.40162709347175,0.49027742940907987,0.04802690822666398,0.0,2.247757620365383,1.8354046719326307,2022-03-18,0.0,0.024869109947643978,0.0,0.0,0.0,0.0,0.0,0.0,0.061518324607329845
0000105770,2022,2022-12-31,8.193344935980395,0.3491207697412077,0.16199402786994027,0.02006136926159697,5.079444536606945,4.909681209909313,2022-02-22,0.07083333333333333,0.029166666666666667,0.041666666666666664,0.0,0.0,0.029166666666666667,0.0,0.07916666666666666,0.17291666666666666
0000106040,2024,2024-06-30,10.093611921393103,0.14441045146353565,-0.03299156606581776,0.13685202870746424,1.6177488837440053,1.3962340830163718,2023-08-22,0.012048192771084338,0.0,0.0,0.0,0.0,0.04417670682730924,0.0,0.020080321285140562,0.10307898259705489
0000105770,2023,2023-12-31,8.250489525349648,0.3949601775688732,0.15495495495495495,0.022923255759048147,7.005959002480742,6.838965922444183,2023-02-21,0.07453416149068323,0.012422360248447204,0.0,0.0,0.0,0.049689440993788817,0.0,0.043478260869565216,0.15320910973084886
0000105770,2024,2024-12-31,8.200672590596728,0.47093374320689463,0.13523082834714825,0.023602837640798093,6.763926003183839,6.583929296810671,2024-02-20,0.07453416149068323,0.0,0.043478260869565216,0.0,0.0,0.045548654244306416,0.0,0.037267080745341616,0.19254658385093168
0000719955,2023,2024-01-31,8.57045865978959,0.4252998171250172,0.18009924248342862,0.0,2.9490295508830107,2.6162240108556896,2023-03-24,0.0,0.028187919463087248,0.0,0.0,0.0,0.013422818791946308,0.006711409395973154,0.006711409395973154,0.07651006711409396
0000719955,2024,2025-01-31,8.575765261129265,0.4171827523239652,0.2122471544948541,0.0,5.504768506982884,5.163009310195946,2024-03-20,0.0,0.014511873350923483,0.0,0.0,0.0,0.0079155672823219,0.0,0.009234828496042216,0.05804749340369393
0000719955,2022,2023-01-31,8.447417728069858,0.5043587669439694,0.24188293585096,0.0,2.551675018914797,2.226068793244544,2022-03-28,0.0,0.0,0.008119079837618403,0.0,0.0,0.0,0.018944519621109608,0.018944519621109608,0.07036535859269283
0000108312,2023,2023-09-30,8.296597142460689,0.23384701472718464,0.057944198834822075,0.0443253131991975,2.3376151032753207,2.040271053610004,2022-11-18,0.014326647564469915,0.02148997134670487,0.0,0.0,0.0,0.02865329512893983,0.0,0.03151862464183381,0.09742120343839542
0000108312,2022,2022-09-30,8.244451224385298,0.24579778617639655,0.045107168208875156,0.04904693300186417,1.7575301580529448,1.4680532969599465,2021-11-19,0.02865329512893983,0.0071633237822349575,0.0,0.0,0.0,0.02865329512893983,0.0,0.03151862464183381,0.11461318051575932
0000850209,2021,2022-01-31,9.003931019653137,0.4342962507682852,0.10977258758451137,0.0,1.1342222839582055,0.9498338414259373,2021-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008383233532934131,0.037125748502994015
0000109177,2023,2023-09-30,8.567582076949366,0.07338734215731021,0.34259470561387495,0.007679087580626684,1.0470589913281607,0.8450773999695725,2022-11-22,0.0,0.0221606648199446,0.008310249307479225,0.0,0.0,0.0,0.0,0.0,0.036011080332409975
0000109177,2024,2024-09-30,8.253826424611157,0.09590609791010592,0.03248054550659761,0.009436091439168874,1.1383895062852978,0.8725331181844208,2023-11-21,0.0,0.0,0.0,0.0,0.024793388429752067,0.0,0.0,0.0,0.04132231404958678
0000109177,2022,2022-09-30,8.661397426097064,0.05995913844449061,0.012396980400304729,0.008472072377538682,1.0559810236165939,0.8364540480642704,2021-11-23,0.009628610729023384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04126547455295736
0000775158,2023,2023-12-31,9.119233346529722,0.14610261578232484,0.06550409674451212,0.013738429087589947,1.371635667966525,0.8923603711168557,2023-02-21,0.008185538881309686,0.0,0.0,0.015006821282401092,0.008185538881309686,0.015006821282401092,0.0,0.021828103683492497,0.08049113233287858
0000775158,2024,2024-12-31,9.157350903055477,0.15540020455719694,0.07184807937662777,0.015599875395344822,1.2097883929607018,0.7771077404865088,2024-02-29,0.0071633237822349575,0.01002865329512894,0.0,0.025787965616045846,0.0,0.011461318051575931,0.0,0.03008595988538682,0.09312320916905444
0001107843,2022,2022-12-31,6.552423718014589,0.1158157391278296,0.1540671754113399,0.18782210410271902,6.569667432779649,6.042332093571357,2022-02-22,0.0,0.011220196353436185,0.0,0.0,0.0,0.033660589060308554,0.019635343618513323,0.0,0.043478260869565216
0001107843,2023,2023-12-31,6.700261134428156,0.06767017220883613,0.18655136853970744,0.18169071194913325,9.461939705987316,8.950380744704153,2023-02-23,0.03927068723702665,0.0182328190743338,0.0,0.0,0.0,0.07012622720897616,0.0,0.014025245441795231,0.11360448807854137
0000779152,2022,2022-06-30,7.806111749077739,0.1053028957909466,0.14779333790526333,0.06058816836872489,5.780186783973051,5.410649691883413,2021-08-25,0.008379888268156424,0.05027932960893855,0.0,0.0,0.0,0.036312849162011177,0.006983240223463687,0.04329608938547486,0.17318435754189945
0000779152,2023,2023-06-30,7.927982873601046,0.0898852343297669,0.1321806054164897,0.06641587713622767,4.817414293470464,4.514566522918164,2022-08-25,0.0,0.05027932960893855,0.0,0.0,0.0,0.012569832402234637,0.0223463687150838,0.012569832402234637,0.15223463687150837
0001547459,2024,2024-09-30,6.485361689261161,0.7543708694139831,0.051771537020424856,0.0,1.7709212999408062,1.565398885695281,2023-12-07,0.0,0.021534320323014805,0.0,0.0,0.0,0.0,0.0,0.0,0.02826379542395693
0000789019,2022,2022-06-30,12.807214180294094,0.23995724153053394,0.19936958666812848,0.1165639766928343,5.797821291525052,5.4691895625479665,2021-07-29,0.0,0.019635343618513323,0.0070126227208976155,0.0,0.008415147265077139,0.033660589060308554,0.023842917251051893,0.014025245441795231,0.13604488078541374
0001024305,2022,2022-06-30,9.402290425662093,0.08553907610534743,0.021417782949959146,0.018177054019950643,1.2611394755738232,0.9494880365794274,2021-08-26,0.0,0.0,0.0,0.014005602240896359,0.0,0.0,0.0,0.014005602240896359,0.05042016806722689
0001024305,2023,2023-06-30,9.446329070019074,0.07894736842105263,0.04013710747456877,0.0187638158911277,1.4934298982750995,1.187062614519492,2022-08-25,0.0,0.009668508287292817,0.0,0.006906077348066298,0.0,0.0,0.0,0.058011049723756904,0.08701657458563536
0001024305,2024,2024-06-30,9.399513403719238,0.08062900889716533,0.00739913097454997,0.020513871715501755,1.3681072625698323,1.0607619284088556,2023-08-22,0.0,0.06438356164383562,0.0,0.00684931506849315,0.0,0.0,0.0,0.019178082191780823,0.10136986301369863
0001341439,2021,2022-05-31,11.601824226395445,0.1209182319734302,0.0614563986202732,0.15708832920035576,2.806406397247866,2.4811641673604945,2021-06-21,0.022388059701492536,0.0626865671641791,0.0,0.058208955223880594,0.0,0.09402985074626866,0.0,0.03880597014925373,0.21044776119402986
0000792987,2023,2023-12-31,6.9653635916024506,0.18512225054281128,0.031624657792882094,0.01630632039282174,1.18150212404418,0.8853631643538186,2023-03-01,0.056439942112879886,0.0,0.008683068017366137,0.0,0.0,0.008683068017366137,0.0,0.00723589001447178,0.12301013024602026
0000796505,2022,2022-09-30,5.434280799363842,0.1374122761076778,0.2154341678014036,0.003298563233787793,6.66641143814811,6.471358803812717,2021-11-10,0.009859154929577466,0.0,0.0,0.0,0.0,0.036619718309859155,0.0,0.0,0.07464788732394366
0000795403,2024,2024-12-31,7.781973234434385,0.12503128911138922,0.12148518982060909,0.030779731548732238,3.1134985398414687,2.930561535252399,2024-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05333333333333334
0000796343,2022,2022-11-30,10.209684658985623,0.08521995214430333,0.17507822565801584,0.1567114591844966,6.349039572979938,6.0368363703294685,2022-01-21,0.01662049861495845,0.024930747922437674,0.0,0.030470914127423823,0.0,0.013850415512465374,0.0110803324099723,0.0,0.1481994459833795
0000796343,2023,2023-11-30,10.30155872609058,0.08019073843984016,0.18227610060781088,0.16461369926016206,9.781072232109876,9.472767722220356,2023-01-17,0.0,0.019390581717451522,0.0,0.030470914127423823,0.0,0.013850415512465374,0.0,0.0,0.13988919667590027
0000728387,2023,2023-12-31,4.5838546147692245,0.06459225056440326,-0.47509985596224374,2.7638775988445388,1.3892964623918438,1.1833426974900654,2022-09-28,0.0,0.0,0.0,0.02230971128608924,0.02230971128608924,0.0,0.007874015748031496,0.0,0.023622047244094488
0000807882,2022,2022-09-30,7.9801967463809,0.5989034753050978,0.03961702730464882,0.0,1.778592300580392,1.6100448382312988,2021-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05343511450381679
0000807882,2023,2023-09-30,8.006731501418319,0.602975516911844,0.04359279888787148,0.0,1.6934896031177986,1.5080604326691753,2022-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035
0000810136,2022,2022-10-31,7.182222924209587,0.49186749048129325,0.09027457954295008,0.021999892938211932,0.9421969555337696,0.7840268119741912,2021-12-17,0.011920529801324504,0.009271523178807948,0.010596026490066225,0.0,0.0,0.0,0.0,0.009271523178807948,0.0423841059602649
0000813672,2024,2024-12-31,9.102140495813417,0.06734539107661032,0.11760946202800339,0.28800601576728074,9.647595867928644,9.461036469848622,2024-02-14,0.011869436201780416,0.0,0.0,0.0,0.0,0.026706231454005934,0.0,0.0,0.06379821958456973
0000769520,2024,2024-12-31,8.89331887721732,0.08885343720046447,0.05882522551022216,0.014779936731727937,1.4989433145076902,1.3446594063476098,2024-02-28,0.030120481927710843,0.0,0.0,0.0,0.0,0.05120481927710843,0.0,0.0,0.09939759036144578
0000813672,2022,2022-12-31,8.54423835166823,0.10547450093642857,0.16525993119425447,0.3011320120148933,8.992375227050589,8.706647036803659,2022-02-22,0.015918958031837915,0.0,0.0,0.017366136034732273,0.0,0.024602026049204053,0.008683068017366137,0.03328509406657019,0.08683068017366136
0000813672,2023,2023-12-31,8.642854621969061,0.09771776690358976,0.18363976589785574,0.30196845887402046,13.452668541144172,13.195293228263349,2023-02-13,0.012987012987012988,0.0,0.0,0.015873015873015872,0.0,0.021645021645021644,0.007215007215007215,0.030303030303030304,0.07792207792207792
0000818479,2022,2022-12-31,8.941545475242885,0.1257359675520084,-0.12429674211696978,0.04340915996305213,1.3981619782807797,1.1778296480439618,2022-03-01,0.0,0.0,0.0,0.053019145802650956,0.0,0.0,0.0,0.0,0.06774668630338733
0000818479,2023,2023-12-31,8.905172985183382,0.1327001356852103,-0.01791044776119403,0.04536148626391954,1.5536293080054273,1.3125166892808684,2023-03-01,0.0,0.0,0.0,0.04532163742690058,0.0,0.008771929824561403,0.0,0.03654970760233918,0.07017543859649122
0000818479,2024,2024-12-31,8.657476736863293,0.15678776290630975,-0.1581783417347471,0.0425815844736121,1.3181338432122371,1.050795063445159,2024-02-29,0.007122507122507123,0.008547008547008548,0.0,0.0,0.009971509971509971,0.009971509971509971,0.009971509971509971,0.03561253561253561,0.09829059829059829
0000818033,2022,2022-12-31,5.525257700950545,0.1187682057453447,-0.7253368187415073,0.6923760236470514,2.1329522496423605,1.8145554311399437,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00816326530612245,0.021768707482993196
0000818033,2023,2023-12-31,5.404954067534846,0.11507105426370524,-0.4968809829847285,0.36463021333713036,2.3008975038875352,1.955509064924092,2023-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009562841530054645,0.031420765027322405
0000807863,2022,2022-09-30,5.88724227229708,0.023994894703254624,0.008412641158680392,0.1904134725781351,1.662999916761466,1.5114863627535307,2021-12-13,0.016736401673640166,0.009762900976290097,0.0,0.0,0.0,0.016736401673640166,0.0,0.0,0.06415620641562064
0000807863,2024,2024-09-30,6.025269177420273,0.017464525936972057,0.007922601165429616,0.1834124890489785,1.4237802021979298,1.3086969762152783,2024-03-19,0.0,0.018309859154929577,0.0,0.02112676056338028,0.0,0.02112676056338028,0.02112676056338028,0.015492957746478873,0.07464788732394366
0000815556,2024,2024-12-31,8.454892165218858,0.28433375904640273,0.24491272882077478,0.0,9.00577718177948,8.878850830140486,2024-02-06,0.0,0.01390644753476612,0.0,0.0,0.0,0.0,0.0,0.02402022756005057,0.061946902654867256
0000815556,2022,2022-12-31,8.422574772290313,0.27546937519236686,0.23895264476981928,0.0,6.242849193158334,6.114611924548212,2022-02-07,0.0,0.012610340479192938,0.0,0.0,0.0,0.0,0.0,0.011349306431273645,0.04287515762925599
0000815556,2023,2023-12-31,8.403554057925183,0.2871003159380672,0.25880033162293575,0.0,8.55080197629344,8.421043290237291,2023-02-07,0.0,0.012626262626262626,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.05176767676767677
0000931015,2024,2024-12-31,8.617074724825805,0.2378013465575907,0.020053572721349455,0.04588754342705893,1.3496673423586476,0.9833819590241079,2024-02-16,0.0,0.052924791086350974,0.0,0.0,0.0,0.0,0.0,0.0,0.08495821727019498
0000931015,2023,2023-12-31,8.61546262467139,0.24389536464659284,0.09114805213639578,0.041040452032033374,1.711238511320994,1.342839403223175,2023-02-17,0.0,0.05191256830601093,0.0,0.0,0.0,0.0,0.0,0.00819672131147541,0.06147540983606557
0000789570,2022,2022-12-31,10.729683015291544,0.6512020233822811,0.031541593767654814,0.0,1.160691467599529,1.0241132065280456,2022-02-25,0.037371134020618556,0.0,0.007731958762886598,0.0,0.0,0.0,0.007731958762886598,0.0,0.09020618556701031
0000789570,2023,2023-12-31,10.654161573503064,0.6957285626120583,0.02700843087660214,0.0,1.2412816459983476,1.0911649131804093,2023-02-24,0.04193971166448231,0.04980340760157274,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.12975098296199214
0000789570,2024,2024-12-31,10.650924674299265,0.7039379752051703,0.017608888239138882,0.0,1.1534419476663782,0.9957883957442606,2024-02-23,0.00655307994757536,0.0,0.009174311926605505,0.0,0.0,0.0,0.007863695937090432,0.015727391874180863,0.0655307994757536
0000820318,2023,2023-06-30,9.525963409550291,0.12996993027490872,-0.018923162659132547,0.09241545818943034,0.9917604416790355,0.846378581551211,2022-08-29,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.059907834101382486
0000807863,2023,2023-09-30,6.004812564627482,0.017191489361702127,0.01980141843971631,0.15528923253218344,1.699469676225717,1.5549071847055194,2023-07-31,0.033660589060308554,0.0,0.0,0.0,0.0,0.028050490883590462,0.019635343618513323,0.0,0.08555399719495091
0000910638,2023,2023-12-31,6.898371387671796,0.13631417438879131,-0.36610744352250013,0.1778830440607777,1.423678810086205,1.259547877172794,2023-03-16,0.0603448275862069,0.03017241379310345,0.0,0.0,0.0,0.015804597701149427,0.015804597701149427,0.034482758620689655,0.15517241379310345
